"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"3",1604243718375,1,"01/11/2020 16:15:18","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604243731267,1,"01/11/2020 16:15:31","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604243767658,1,"01/11/2020 16:16:07","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604243772225,1,"01/11/2020 16:16:12","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604243776544,1,"01/11/2020 16:16:16","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604243808002,1,"01/11/2020 16:16:48","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"9",1604243808005,1,"01/11/2020 16:16:48","BLIND",3425604,NA,"complete",NA,"5f9ec072c5870547e2c545c4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x792","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604134264725,1,"31/10/2020 09:51:04","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604134595972,1,"31/10/2020 09:56:35","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Two","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"11",1604134598026,1,"31/10/2020 09:56:38","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604134683504,1,"31/10/2020 09:58:03","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"vUWX",NA,"SportenPictureMapping"
"13",1604134683508,1,"31/10/2020 09:58:03","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604134685033,1,"31/10/2020 09:58:05","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"15",1604134685043,1,"31/10/2020 09:58:05","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","420318",NA,NA,"",NA,""
"2",1604134268608,1,"31/10/2020 09:51:08","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604134410275,1,"31/10/2020 09:53:30","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604134414466,1,"31/10/2020 09:53:34","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604134465900,1,"31/10/2020 09:54:25","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604134467501,1,"31/10/2020 09:54:27","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604134474134,1,"31/10/2020 09:54:34","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604134594181,1,"31/10/2020 09:56:34","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"9",1604134594207,1,"31/10/2020 09:56:34","BLIND",3718488,NA,"complete",NA,"5f9d24e395b8ea22b70714e2","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x947","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone4","timelimit_screen","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604147084012,1,"31/10/2020 13:24:44","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604147403669,1,"31/10/2020 13:30:03","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"11",1604147405843,1,"31/10/2020 13:30:05","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"12",1604147423806,1,"31/10/2020 13:30:23","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"13",1604147578959,1,"31/10/2020 13:32:58","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"nfOtrVI",NA,"SportenPictureMapping"
"14",1604147578964,1,"31/10/2020 13:32:58","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"15",1604147581386,1,"31/10/2020 13:33:01","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"16",1604147581389,1,"31/10/2020 13:33:01","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","497377",NA,NA,"",NA,""
"2",1604147085659,1,"31/10/2020 13:24:45","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604147096142,1,"31/10/2020 13:24:56","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","",NA,"",NA,"","","","83690.4010096116",NA,NA,"A loading delay of more than 10s was detected.",NA,""
"4",1604147255157,1,"31/10/2020 13:27:35","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604147257932,1,"31/10/2020 13:27:37","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"6",1604147306702,1,"31/10/2020 13:28:26","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"7",1604147309984,1,"31/10/2020 13:28:29","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"8",1604147314800,1,"31/10/2020 13:28:34","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"9",1604147403668,1,"31/10/2020 13:30:03","BLIND",4266614,NA,"complete",NA,"5f9d560c3f1ce32662782c0a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.75","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"1",1604072789630,1,"30/10/2020 16:46:29","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604073041861,1,"30/10/2020 16:50:41","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Two","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"11",1604073043489,1,"30/10/2020 16:50:43","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604073126173,1,"30/10/2020 16:52:06","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"sXvD",NA,"SportenPictureMapping"
"13",1604073126174,1,"30/10/2020 16:52:06","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604073128104,1,"30/10/2020 16:52:08","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"15",1604073128107,1,"30/10/2020 16:52:08","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","338477",NA,NA,"",NA,""
"2",1604072792884,1,"30/10/2020 16:46:32","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604072940442,1,"30/10/2020 16:49:00","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604072942407,1,"30/10/2020 16:49:02","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604072960843,1,"30/10/2020 16:49:20","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604072966664,1,"30/10/2020 16:49:26","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604072975028,1,"30/10/2020 16:49:35","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604073036489,1,"30/10/2020 16:50:36","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"0",NA,"SportenPictureMapping"
"9",1604073036490,1,"30/10/2020 16:50:36","BLIND",4414399,NA,"complete",NA,"5f9c2a3eb8e4a4075547b365","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x937","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604341861375,1,"02/11/2020 19:31:01","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604342130422,1,"02/11/2020 19:35:30","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"11",1604342132118,1,"02/11/2020 19:35:32","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604342291289,1,"02/11/2020 19:38:11","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"paDn6c9cTU",NA,"SportenPictureMapping"
"13",1604342291295,1,"02/11/2020 19:38:11","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604342293042,1,"02/11/2020 19:38:13","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"15",1604342293046,1,"02/11/2020 19:38:13","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","431672",NA,NA,"",NA,""
"2",1604341866899,1,"02/11/2020 19:31:06","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604342008535,1,"02/11/2020 19:33:28","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604342010721,1,"02/11/2020 19:33:30","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604342076286,1,"02/11/2020 19:34:36","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604342078614,1,"02/11/2020 19:34:38","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604342083115,1,"02/11/2020 19:34:43","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604342128903,1,"02/11/2020 19:35:28","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"9",1604342128905,1,"02/11/2020 19:35:28","BLIND",4593208,NA,"complete",NA,"5fa0503da4998505fab6912c","computer","Desktop or Laptop","Mac OS 10.15.6","Opera 71.0.3770.284","1440x900","1251x772","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"1",1604144978393,1,"31/10/2020 12:49:38","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Linux x86_64","Chrome 86.0.4240.110","748x360","980x310","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604145434557,1,"31/10/2020 12:57:14","BLIND",4607555,NA,"complete",NA,"5f9d4f1a484a8f25a0aac099","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
