"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"1",1604434551151,1,"03/11/2020 21:15:51","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"10",1604434770325,1,"03/11/2020 21:19:30","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"11",1604434772605,1,"03/11/2020 21:19:32","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",2,"JoL1","Three","response_button_text",21264.32,NA,NA,"1",1,"BotoxFeedbackOnly",NA
"12",1604434783878,1,"03/11/2020 21:19:43","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"13",1604434786111,1,"03/11/2020 21:19:46","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",4,"JoL2","Four","response_button_text",21264.32,NA,NA,"1",1,"BotoxFeedbackOnly",NA
"14",1604434787271,1,"03/11/2020 21:19:47","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"15",1604434881603,1,"03/11/2020 21:21:21","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"GZmLd",NA,"BotoxFeedbackOnly",NA
"16",1604434881605,1,"03/11/2020 21:21:21","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"17",1604434882891,1,"03/11/2020 21:21:22","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",4,"2",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"18",1604434908315,1,"03/11/2020 21:21:48","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"SuezFeedbackOnly",NA
"19",1604434910236,1,"03/11/2020 21:21:50","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",2,"JoL1","Three","response_button_text",21264.32,NA,NA,"1",1,"SuezFeedbackOnly",NA
"2",1604434575806,1,"03/11/2020 21:16:15","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"GeldFeedbackOnly",NA
"20",1604434917213,1,"03/11/2020 21:21:57","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"SuezFeedbackOnly",NA
"21",1604434918228,1,"03/11/2020 21:21:58","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",4,"JoL2","Four","response_button_text",21264.32,NA,NA,"1",1,"SuezFeedbackOnly",NA
"22",1604434919268,1,"03/11/2020 21:21:59","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"SuezFeedbackOnly",NA
"23",1604435046492,1,"03/11/2020 21:24:06","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"nl8HaT",NA,"SuezFeedbackOnly",NA
"24",1604435046493,1,"03/11/2020 21:24:06","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",11,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"SuezFeedbackOnly",NA
"25",1604435047540,1,"03/11/2020 21:24:07","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",6,"3",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"26",1604435070597,1,"03/11/2020 21:24:30","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MuziekFeedbackOnly",NA
"27",1604435072286,1,"03/11/2020 21:24:32","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",2,"JoL1","Two","response_button_text",21264.32,NA,NA,"1",1,"MuziekFeedbackOnly",NA
"28",1604435077366,1,"03/11/2020 21:24:37","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"MuziekFeedbackOnly",NA
"29",1604435079039,1,"03/11/2020 21:24:39","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",4,"JoL2","Three","response_button_text",21264.32,NA,NA,"1",1,"MuziekFeedbackOnly",NA
"3",1604434578503,1,"03/11/2020 21:16:18","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",2,"JoL1","Three","response_button_text",21264.32,NA,NA,"1",1,"GeldFeedbackOnly",NA
"30",1604435080039,1,"03/11/2020 21:24:40","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MuziekFeedbackOnly",NA
"31",1604435149905,1,"03/11/2020 21:25:49","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"Lvdv3",NA,"MuziekFeedbackOnly",NA
"32",1604435149907,1,"03/11/2020 21:25:49","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"MuziekFeedbackOnly",NA
"33",1604435150776,1,"03/11/2020 21:25:50","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",8,"4",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"34",1604435173340,1,"03/11/2020 21:26:13","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"35",1604435175220,1,"03/11/2020 21:26:15","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",21264.32,NA,NA,"1",1,"BetonFeedbackOnly",NA
"36",1604435178956,1,"03/11/2020 21:26:18","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"37",1604435180380,1,"03/11/2020 21:26:20","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",4,"JoL2","Four","response_button_text",21264.32,NA,NA,"1",1,"BetonFeedbackOnly",NA
"38",1604435181198,1,"03/11/2020 21:26:21","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"39",1604435247095,1,"03/11/2020 21:27:27","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"Mb",NA,"BetonFeedbackOnly",NA
"4",1604434585229,1,"03/11/2020 21:16:25","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"GeldFeedbackOnly",NA
"40",1604435247097,1,"03/11/2020 21:27:27","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"41",1604435247785,1,"03/11/2020 21:27:27","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",10,"5",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"42",1604435274724,1,"03/11/2020 21:27:54","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"43",1604435276419,1,"03/11/2020 21:27:56","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",2,"JoL1","Three","response_button_text",21264.32,NA,NA,"1",1,"MetroFeedbackOnly",NA
"44",1604435282741,1,"03/11/2020 21:28:02","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"45",1604435284508,1,"03/11/2020 21:28:04","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",4,"JoL2","Four","response_button_text",21264.32,NA,NA,"1",1,"MetroFeedbackOnly",NA
"46",1604435285590,1,"03/11/2020 21:28:05","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"47",1604435417137,1,"03/11/2020 21:30:17","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"8hN",NA,"MetroFeedbackOnly",NA
"48",1604435417138,1,"03/11/2020 21:30:17","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"49",1604435417141,1,"03/11/2020 21:30:17","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","",NA,"END TASK",NA,"","","",865991,NA,NA,"",NA,"",NA
"5",1604434587007,1,"03/11/2020 21:16:27","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",4,"JoL2","Three","response_button_text",21264.32,NA,NA,"1",1,"GeldFeedbackOnly",NA
"6",1604434588062,1,"03/11/2020 21:16:28","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",5,"ToetsInstructies","advancementZone","continue_button",21264.32,NA,NA,"",NA,"GeldFeedbackOnly",NA
"7",1604434716271,1,"03/11/2020 21:18:36","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"Ry5t",NA,"GeldFeedbackOnly",NA
"8",1604434716272,1,"03/11/2020 21:18:36","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",9,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"GeldFeedbackOnly",NA
"9",1604434718439,1,"03/11/2020 21:18:38","BLIND",3464819,NA,"complete",NA,"5fa1b95885210a323c220fc6","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1536x864","1536x750","FeedbackOnly","FeedbackOnly","FeedbackOnly",2,"1",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"1",1604418888356,1,"03/11/2020 16:54:48","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","FeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"10",1604419293972,1,"03/11/2020 17:01:33","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"11",1604419298492,1,"03/11/2020 17:01:38","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",2,"JoL1","Two","response_button_text",21264.32,NA,NA,"1",1,"BotoxFeedbackOnly",NA
"12",1604419390759,1,"03/11/2020 17:03:10","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"13",1604419394287,1,"03/11/2020 17:03:14","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",4,"JoL2","Three","response_button_text",21264.32,NA,NA,"1",1,"BotoxFeedbackOnly",NA
"14",1604419398064,1,"03/11/2020 17:03:18","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"15",1604419459082,1,"03/11/2020 17:04:19","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"md67XISOVf",NA,"BotoxFeedbackOnly",NA
"16",1604419459084,1,"03/11/2020 17:04:19","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",5,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"BotoxFeedbackOnly",NA
"17",1604419461956,1,"03/11/2020 17:04:21","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",4,"2",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"18",1604419602195,1,"03/11/2020 17:06:42","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"19",1604419608361,1,"03/11/2020 17:06:48","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",2,"JoL1","Two","response_button_text",21264.32,NA,NA,"1",1,"BetonFeedbackOnly",NA
"2",1604419048593,1,"03/11/2020 16:57:28","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MuziekFeedbackOnly",NA
"20",1604419645261,1,"03/11/2020 17:07:25","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"21",1604419650340,1,"03/11/2020 17:07:30","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",21264.32,NA,NA,"1",1,"BetonFeedbackOnly",NA
"22",1604419652744,1,"03/11/2020 17:07:32","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"23",1604419720587,1,"03/11/2020 17:08:40","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"kb6d",NA,"BetonFeedbackOnly",NA
"24",1604419720589,1,"03/11/2020 17:08:40","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",3,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"BetonFeedbackOnly",NA
"25",1604419723438,1,"03/11/2020 17:08:43","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",6,"3",1,"ReadyForNext","advancementZone","continue_button",21264.32,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"26",1604419859276,1,"03/11/2020 17:10:59","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",1,"Text","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"27",1604419860530,1,"03/11/2020 17:11:00","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",2,"JoL1","Three","response_button_text",21264.32,NA,NA,"1",1,"MetroFeedbackOnly",NA
"28",1604419883473,1,"03/11/2020 17:11:23","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",3,"Feedback","Zone1","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"29",1604419884384,1,"03/11/2020 17:11:24","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",4,"JoL2","Three","response_button_text",21264.32,NA,NA,"1",1,"MetroFeedbackOnly",NA
"3",1604419052295,1,"03/11/2020 16:57:32","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","FeedbackOnly","FeedbackOnly",7,"1",2,"JoL1","Two","response_button_text",21264.32,NA,NA,"1",1,"MuziekFeedbackOnly",NA
"30",1604419885803,1,"03/11/2020 17:11:25","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",5,"InstructieToets","advancementZone","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
"31",1604419960473,1,"03/11/2020 17:12:40","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",6,"Test","buttonA","response_text_area",21264.32,NA,NA,"vxFh2Tgvs",NA,"MetroFeedbackOnly",NA
"32",1604419960474,1,"03/11/2020 17:12:40","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","882x600","FeedbackOnly","FeedbackOnly","FeedbackOnly",1,"1",6,"Test","buttonB","continue_button",21264.32,NA,NA,"",NA,"MetroFeedbackOnly",NA
