"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"72",1601715759927,2,"03/10/2020 11:02:39","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","DiagBox1","response_text_area",25360.9780740746,NA,NA,"yGi9L",NA,"BetonDiagramFeedback",NA
"73",1601715759927,2,"03/10/2020 11:02:39","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",3,"Diagram","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"BetonDiagramFeedback",NA
"74",1601715778172,2,"03/10/2020 11:02:58","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",4,"Feedback","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"BetonDiagramFeedback",NA
"75",1601715780244,2,"03/10/2020 11:03:00","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",5,"JoL2","Three","response_button_text",25360.9780740746,NA,NA,"3",1,"BetonDiagramFeedback",NA
"76",1601715781436,2,"03/10/2020 11:03:01","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",6,"InstructieToets","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"BetonDiagramFeedback",NA
"77",1601715830172,2,"03/10/2020 11:03:50","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",7,"Test","buttonA","response_text_area",25360.9780740746,NA,NA,"otJJaLn",NA,"BetonDiagramFeedback",NA
"78",1601715830173,2,"03/10/2020 11:03:50","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",4,"1",7,"Test","buttonB","continue_button",25360.9780740746,NA,NA,"",NA,"BetonDiagramFeedback",NA
"79",1601715831980,2,"03/10/2020 11:03:51","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",11,"5",1,"Screen 1","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"8",1601714720782,2,"03/10/2020 10:45:20","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"SportenDiagramFeedback",NA
"80",1601715874075,2,"03/10/2020 11:04:34","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",1,"Text","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"81",1601715875499,2,"03/10/2020 11:04:35","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",2,"JoL1","Null","response_button_text",25360.9780740746,NA,NA,"3",1,"BotoxDiagramFeedback",NA
"82",1601715940539,2,"03/10/2020 11:05:40","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox3","response_text_area",25360.9780740746,NA,NA,"BIWqtXXw",NA,"BotoxDiagramFeedback",NA
"83",1601715940540,2,"03/10/2020 11:05:40","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox4","response_text_area",25360.9780740746,NA,NA,"xuJo",NA,"BotoxDiagramFeedback",NA
"84",1601715940540,2,"03/10/2020 11:05:40","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox2","response_text_area",25360.9780740746,NA,NA,"iqc",NA,"BotoxDiagramFeedback",NA
"85",1601715940540,2,"03/10/2020 11:05:40","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox1","response_text_area",25360.9780740746,NA,NA,"?",NA,"BotoxDiagramFeedback",NA
"86",1601715940540,2,"03/10/2020 11:05:40","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"87",1601715951499,2,"03/10/2020 11:05:51","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",4,"Feedback","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"88",1601715952379,2,"03/10/2020 11:05:52","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",5,"JoL2","Null","response_button_text",25360.9780740746,NA,NA,"3",1,"BotoxDiagramFeedback",NA
"89",1601715953642,2,"03/10/2020 11:05:53","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",6,"InstructieToets","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"9",1601714731732,2,"03/10/2020 10:45:31","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",4,"Feedback","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"SportenDiagramFeedback",NA
"90",1601716010498,2,"03/10/2020 11:06:50","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",7,"Test","buttonA","response_text_area",25360.9780740746,NA,NA,"qO",NA,"BotoxDiagramFeedback",NA
"91",1601716010499,2,"03/10/2020 11:06:50","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",7,"Test","buttonB","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"92",1601716010502,2,"03/10/2020 11:06:50","BLIND",5934944,NA,"complete",NA,"5f7837368f17cf015cc21f91","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","2560x1440","2560x1330","DiagramFeedback","DiagramFeedback","",NA,"END TASK",NA,"","","",1404952,NA,NA,"",NA,"",NA
"1",1601667274064,2,"02/10/2020 21:34:34","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"10",1601667433684,2,"02/10/2020 21:37:13","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",5,"JoL2","Four","response_button_text",25360.9780740746,NA,NA,"3",1,"SportenDiagramFeedback",NA
"11",1601667434756,2,"02/10/2020 21:37:14","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",6,"InstructieToets","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"SportenDiagramFeedback",NA
"12",1601667495452,2,"02/10/2020 21:38:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",7,"Test","buttonA","response_text_area",25360.9780740746,NA,NA,"OePTuk",NA,"SportenDiagramFeedback",NA
"13",1601667495454,2,"02/10/2020 21:38:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",7,"Test","buttonB","continue_button",25360.9780740746,NA,NA,"",NA,"SportenDiagramFeedback",NA
"14",1601667497516,2,"02/10/2020 21:38:17","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",8,"Klaar4Experiment","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"SportenDiagramFeedback",NA
"15",1601667577251,2,"02/10/2020 21:39:37","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",1,"Text","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"GeldDiagramFeedback",NA
"16",1601667579091,2,"02/10/2020 21:39:39","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",2,"JoL1","Three","response_button_text",25360.9780740746,NA,NA,"3",1,"GeldDiagramFeedback",NA
"17",1601667707683,2,"02/10/2020 21:41:47","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",3,"Diagram","DiagBox2","response_text_area",25360.9780740746,NA,NA,"448t3i",NA,"GeldDiagramFeedback",NA
"18",1601667707686,2,"02/10/2020 21:41:47","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",3,"Diagram","DiagBox3","response_text_area",25360.9780740746,NA,NA,"fFvDo8cCc",NA,"GeldDiagramFeedback",NA
"19",1601667707686,2,"02/10/2020 21:41:47","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",3,"Diagram","DiagBox4","response_text_area",25360.9780740746,NA,NA,"0rAs0L",NA,"GeldDiagramFeedback",NA
"2",1601667316048,2,"02/10/2020 21:35:16","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",1,"Text","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"SportenDiagramFeedback",NA
"20",1601667707686,2,"02/10/2020 21:41:47","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",3,"Diagram","DiagBox1","response_text_area",25360.9780740746,NA,NA,"VMRwMLsE",NA,"GeldDiagramFeedback",NA
"21",1601667707686,2,"02/10/2020 21:41:47","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",3,"Diagram","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"GeldDiagramFeedback",NA
"22",1601667737345,2,"02/10/2020 21:42:17","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",4,"Feedback","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"GeldDiagramFeedback",NA
"23",1601667738761,2,"02/10/2020 21:42:18","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",5,"JoL2","Three","response_button_text",25360.9780740746,NA,NA,"3",1,"GeldDiagramFeedback",NA
"24",1601667740217,2,"02/10/2020 21:42:20","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",6,"InstructieToets","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"GeldDiagramFeedback",NA
"25",1601667806145,2,"02/10/2020 21:43:26","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",7,"Test","buttonA","response_text_area",25360.9780740746,NA,NA,"5rlj",NA,"GeldDiagramFeedback",NA
"26",1601667806147,2,"02/10/2020 21:43:26","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",12,"1",7,"Test","buttonB","continue_button",25360.9780740746,NA,NA,"",NA,"GeldDiagramFeedback",NA
"27",1601667809112,2,"02/10/2020 21:43:29","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",3,"1",1,"Screen 1","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"28",1601667847513,2,"02/10/2020 21:44:07","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",1,"Text","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"29",1601667849848,2,"02/10/2020 21:44:09","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",2,"JoL1","Two","response_button_text",25360.9780740746,NA,NA,"3",1,"BotoxDiagramFeedback",NA
"3",1601667319406,2,"02/10/2020 21:35:19","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",2,"JoL1","Three","response_button_text",25360.9780740746,NA,NA,"3",1,"SportenDiagramFeedback",NA
"30",1601667915169,2,"02/10/2020 21:45:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox3","response_text_area",25360.9780740746,NA,NA,"?",NA,"BotoxDiagramFeedback",NA
"31",1601667915171,2,"02/10/2020 21:45:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox4","response_text_area",25360.9780740746,NA,NA,"isPNTHiJ",NA,"BotoxDiagramFeedback",NA
"32",1601667915171,2,"02/10/2020 21:45:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox2","response_text_area",25360.9780740746,NA,NA,"W8X01pkO",NA,"BotoxDiagramFeedback",NA
"33",1601667915171,2,"02/10/2020 21:45:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","DiagBox1","response_text_area",25360.9780740746,NA,NA,"09lJDThMLM",NA,"BotoxDiagramFeedback",NA
"34",1601667915171,2,"02/10/2020 21:45:15","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",3,"Diagram","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"35",1601667944254,2,"02/10/2020 21:45:44","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",4,"Feedback","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"36",1601667945639,2,"02/10/2020 21:45:45","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",5,"JoL2","Three","response_button_text",25360.9780740746,NA,NA,"3",1,"BotoxDiagramFeedback",NA
"37",1601667946534,2,"02/10/2020 21:45:46","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",6,"InstructieToets","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"38",1601668057494,2,"02/10/2020 21:47:37","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",7,"Test","buttonA","response_text_area",25360.9780740746,NA,NA,"g8zwr8",NA,"BotoxDiagramFeedback",NA
"39",1601668057495,2,"02/10/2020 21:47:37","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",8,"1",7,"Test","buttonB","continue_button",25360.9780740746,NA,NA,"",NA,"BotoxDiagramFeedback",NA
"4",1601667416335,2,"02/10/2020 21:36:56","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","DiagBox1","response_text_area",25360.9780740746,NA,NA,"mBYceIj4",NA,"SportenDiagramFeedback",NA
"40",1601668069109,2,"02/10/2020 21:47:49","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",5,"2",1,"Screen 1","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"41",1601668131949,2,"02/10/2020 21:48:51","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",1,"Text","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"42",1601668133246,2,"02/10/2020 21:48:53","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",2,"JoL1","Two","response_button_text",25360.9780740746,NA,NA,"3",1,"MuziekDiagramFeedback",NA
"43",1601668173142,2,"02/10/2020 21:49:33","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","DiagBox1","response_text_area",25360.9780740746,NA,NA,"rzox",NA,"MuziekDiagramFeedback",NA
"44",1601668173145,2,"02/10/2020 21:49:33","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","DiagBox2","response_text_area",25360.9780740746,NA,NA,"Y7oclG2",NA,"MuziekDiagramFeedback",NA
"45",1601668173145,2,"02/10/2020 21:49:33","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","DiagBox3","response_text_area",25360.9780740746,NA,NA,"T1OzfnoZj",NA,"MuziekDiagramFeedback",NA
"46",1601668173146,2,"02/10/2020 21:49:33","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","DiagBox4","response_text_area",25360.9780740746,NA,NA,"?",NA,"MuziekDiagramFeedback",NA
"47",1601668173146,2,"02/10/2020 21:49:33","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",3,"Diagram","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"48",1601668186276,2,"02/10/2020 21:49:46","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",4,"Feedback","Zone1","continue_button",25360.9780740746,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"49",1601668187797,2,"02/10/2020 21:49:47","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",5,"JoL2","Three","response_button_text",25360.9780740746,NA,NA,"3",1,"MuziekDiagramFeedback",NA
"5",1601667416337,2,"02/10/2020 21:36:56","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",1,"1",3,"Screen 3","DiagBox2","response_text_area",25360.9780740746,NA,NA,"1y2bi",NA,"SportenDiagramFeedback",NA
"50",1601668189708,2,"02/10/2020 21:49:49","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",6,"InstructieToets","advancementZone","continue_button",25360.9780740746,NA,NA,"",NA,"MuziekDiagramFeedback",NA
"51",1601668264836,2,"02/10/2020 21:51:04","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",7,"Test","buttonA","response_text_area",25360.9780740746,NA,NA,"hS4FJ",NA,"MuziekDiagramFeedback",NA
"52",1601668264838,2,"02/10/2020 21:51:04","BLIND",6761511,NA,"complete",NA,"5f777afc5279d22b4717e970","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x979","DiagramFeedback","DiagramFeedback","DiagramFeedback",10,"1",7,"Test","buttonB","continue_button",25360.9780740746,NA,NA,"",NA,"MuziekDiagramFeedback",NA
