"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"70",1601720745014,2,"03/10/2020 12:25:45","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox3","response_text_area",138278.52,NA,NA,"dLRF",NA,"GeldDiagramNoFeedback",NA
"71",1601720745014,2,"03/10/2020 12:25:45","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox4","response_text_area",138278.52,NA,NA,"cf55",NA,"GeldDiagramNoFeedback",NA
"72",1601720745015,2,"03/10/2020 12:25:45","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox1","response_text_area",138278.52,NA,NA,"?",NA,"GeldDiagramNoFeedback",NA
"73",1601720745015,2,"03/10/2020 12:25:45","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"74",1601720746004,2,"03/10/2020 12:25:46","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",4,"OwnDiagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"75",1601720747917,2,"03/10/2020 12:25:47","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",5,"JoL2","Two","response_button_text",138278.52,NA,NA,"1",1,"GeldDiagramNoFeedback",NA
"76",1601720749248,2,"03/10/2020 12:25:49","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",6,"InstructieToets","advancementZone","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"77",1601720820111,2,"03/10/2020 12:27:00","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",7,"Test","buttonA","response_text_area",138278.52,NA,NA,"dN39YNYAx",NA,"GeldDiagramNoFeedback",NA
"78",1601720820154,2,"03/10/2020 12:27:00","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",7,"Test","buttonB","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"79",1601720821407,2,"03/10/2020 12:27:01","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",11,"5",1,"Screen 1","advancementZone","continue_button",138278.52,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"8",1601716901442,2,"03/10/2020 11:21:41","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"80",1601720863726,2,"03/10/2020 12:27:43","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",1,"Text","advancementZone","continue_button",138278.52,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"81",1601720872529,2,"03/10/2020 12:27:52","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",2,"JoL1","Four","response_button_text",138278.52,NA,NA,"1",1,"MetroDiagramNoFeedback",NA
"82",1601720971511,2,"03/10/2020 12:29:31","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox1","response_text_area",138278.52,NA,NA,"RScfnZhj9",NA,"MetroDiagramNoFeedback",NA
"83",1601720971513,2,"03/10/2020 12:29:31","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox3","response_text_area",138278.52,NA,NA,"KMWPZi",NA,"MetroDiagramNoFeedback",NA
"84",1601720971514,2,"03/10/2020 12:29:31","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox4","response_text_area",138278.52,NA,NA,"ao6Ogy3EA",NA,"MetroDiagramNoFeedback",NA
"85",1601720971514,2,"03/10/2020 12:29:31","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox2","response_text_area",138278.52,NA,NA,"iruGQWEw0",NA,"MetroDiagramNoFeedback",NA
"86",1601720971514,2,"03/10/2020 12:29:31","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","Zone3","continue_button",138278.52,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"87",1601720976069,2,"03/10/2020 12:29:36","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",4,"OwnDiagramDis","Zone3","continue_button",138278.52,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"88",1601720978456,2,"03/10/2020 12:29:38","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",5,"JoL2","Four","response_button_text",138278.52,NA,NA,"1",1,"MetroDiagramNoFeedback",NA
"89",1601720980384,2,"03/10/2020 12:29:40","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",6,"InstructieToets","advancementZone","continue_button",138278.52,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"9",1601716903999,2,"03/10/2020 11:21:43","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",4,"OwnDiagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"90",1601721068270,2,"03/10/2020 12:31:08","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",7,"Test","buttonA","response_text_area",138278.52,NA,NA,"BAbW",NA,"MetroDiagramNoFeedback",NA
"91",1601721068271,2,"03/10/2020 12:31:08","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",7,"Test","buttonB","continue_button",138278.52,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"92",1601721068304,2,"03/10/2020 12:31:08","BLIND",1951490,NA,"complete",NA,"5f7840fc881adf3ba90fe47e","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1920x1080","1920x969","DiagramNoFeedback","DiagramNoFeedback","",NA,"END TASK",NA,"","","",4366599,NA,NA,"",NA,"",NA
"1",1601663660160,2,"02/10/2020 20:34:20","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"10",1601663737865,2,"02/10/2020 20:35:37","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",5,"JoL2","One","response_button_text",138278.52,NA,NA,"1",1,"SportenDiagramNoFeedback",NA
"11",1601663740311,2,"02/10/2020 20:35:40","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",6,"InstructieToets","advancementZone","continue_button",138278.52,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"12",1601663776736,2,"02/10/2020 20:36:16","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",7,"Test","buttonA","response_text_area",138278.52,NA,NA,"0iSiy",NA,"SportenDiagramNoFeedback",NA
"13",1601663776738,2,"02/10/2020 20:36:16","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",7,"Test","buttonB","continue_button",138278.52,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"14",1601663778969,2,"02/10/2020 20:36:18","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",8,"Klaar4Experiment","advancementZone","continue_button",138278.52,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"15",1601663829505,2,"02/10/2020 20:37:09","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",1,"Text","advancementZone","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"16",1601663832730,2,"02/10/2020 20:37:12","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",2,"JoL1","Two","response_button_text",138278.52,NA,NA,"1",1,"GeldDiagramNoFeedback",NA
"17",1601663987414,2,"02/10/2020 20:39:47","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox2","response_text_area",138278.52,NA,NA,"702YLSIu",NA,"GeldDiagramNoFeedback",NA
"18",1601663987421,2,"02/10/2020 20:39:47","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox3","response_text_area",138278.52,NA,NA,"i1bjx",NA,"GeldDiagramNoFeedback",NA
"19",1601663987422,2,"02/10/2020 20:39:47","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox4","response_text_area",138278.52,NA,NA,"zOacdLO6",NA,"GeldDiagramNoFeedback",NA
"2",1601663679847,2,"02/10/2020 20:34:39","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",1,"Text","advancementZone","continue_button",138278.52,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"20",1601663987422,2,"02/10/2020 20:39:47","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox1","response_text_area",138278.52,NA,NA,"WQ",NA,"GeldDiagramNoFeedback",NA
"21",1601663987422,2,"02/10/2020 20:39:47","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"22",1601663989782,2,"02/10/2020 20:39:49","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",4,"OwnDiagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"23",1601663991167,2,"02/10/2020 20:39:51","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",5,"JoL2","Two","response_button_text",138278.52,NA,NA,"1",1,"GeldDiagramNoFeedback",NA
"24",1601663992543,2,"02/10/2020 20:39:52","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",6,"InstructieToets","advancementZone","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"25",1601664037341,2,"02/10/2020 20:40:37","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",7,"Test","buttonA","response_text_area",138278.52,NA,NA,"HHC",NA,"GeldDiagramNoFeedback",NA
"26",1601664037344,2,"02/10/2020 20:40:37","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",7,"Test","buttonB","continue_button",138278.52,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"27",1601664043266,2,"02/10/2020 20:40:43","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",3,"1",1,"Screen 1","advancementZone","continue_button",138278.52,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"28",1601664116539,2,"02/10/2020 20:41:56","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",1,"Text","advancementZone","continue_button",138278.52,NA,NA,"",NA,"BotoxDiagramNoFeedback",NA
"29",1601664119042,2,"02/10/2020 20:41:59","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",2,"JoL1","Three","response_button_text",138278.52,NA,NA,"1",1,"BotoxDiagramNoFeedback",NA
"3",1601663681694,2,"02/10/2020 20:34:41","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",2,"JoL1","Two","response_button_text",138278.52,NA,NA,"1",1,"SportenDiagramNoFeedback",NA
"30",1601664156528,2,"02/10/2020 20:42:36","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",3,"Diagram","DiagBox3","response_text_area",138278.52,NA,NA,"X6O",NA,"BotoxDiagramNoFeedback",NA
"31",1601664156530,2,"02/10/2020 20:42:36","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",3,"Diagram","DiagBox4","response_text_area",138278.52,NA,NA,"vWljYZH",NA,"BotoxDiagramNoFeedback",NA
"32",1601664156531,2,"02/10/2020 20:42:36","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",3,"Diagram","DiagBox2","response_text_area",138278.52,NA,NA,"KKWap7NMK",NA,"BotoxDiagramNoFeedback",NA
"33",1601664156531,2,"02/10/2020 20:42:36","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",3,"Diagram","DiagBox1","response_text_area",138278.52,NA,NA,"jtUFNWQlN",NA,"BotoxDiagramNoFeedback",NA
"34",1601664156531,2,"02/10/2020 20:42:36","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",3,"Diagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"BotoxDiagramNoFeedback",NA
"35",1601664157652,2,"02/10/2020 20:42:37","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",4,"OwnDiagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"BotoxDiagramNoFeedback",NA
"36",1601664159511,2,"02/10/2020 20:42:39","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",5,"JoL2","Two","response_button_text",138278.52,NA,NA,"1",1,"BotoxDiagramNoFeedback",NA
"37",1601664160763,2,"02/10/2020 20:42:40","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",6,"InstructieToets","advancementZone","continue_button",138278.52,NA,NA,"",NA,"BotoxDiagramNoFeedback",NA
"38",1601664189829,2,"02/10/2020 20:43:09","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",7,"Test","buttonA","response_text_area",138278.52,NA,NA,"Atyj4AM",NA,"BotoxDiagramNoFeedback",NA
"39",1601664189831,2,"02/10/2020 20:43:09","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",8,"1",7,"Test","buttonB","continue_button",138278.52,NA,NA,"",NA,"BotoxDiagramNoFeedback",NA
"4",1601663732194,2,"02/10/2020 20:35:32","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","DiagBox1","response_text_area",138278.52,NA,NA,"BshR",NA,"SportenDiagramNoFeedback",NA
"40",1601664191190,2,"02/10/2020 20:43:11","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",5,"2",1,"Screen 1","advancementZone","continue_button",138278.52,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"41",1601664231049,2,"02/10/2020 20:43:51","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",1,"Text","advancementZone","continue_button",138278.52,NA,NA,"",NA,"SuezDiagramNoFeedback",NA
"42",1601664232425,2,"02/10/2020 20:43:52","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",2,"JoL1","Two","response_button_text",138278.52,NA,NA,"1",1,"SuezDiagramNoFeedback",NA
"43",1601664271432,2,"02/10/2020 20:44:31","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",3,"Diagram","DiagBox2","response_text_area",138278.52,NA,NA,"uJS",NA,"SuezDiagramNoFeedback",NA
"44",1601664271435,2,"02/10/2020 20:44:31","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",3,"Diagram","DiagBox3","response_text_area",138278.52,NA,NA,"qX2JI",NA,"SuezDiagramNoFeedback",NA
"45",1601664271435,2,"02/10/2020 20:44:31","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",3,"Diagram","DiagBox4","response_text_area",138278.52,NA,NA,"jHby6h",NA,"SuezDiagramNoFeedback",NA
"46",1601664271435,2,"02/10/2020 20:44:31","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",3,"Diagram","DiagBox1","response_text_area",138278.52,NA,NA,"xeZAv",NA,"SuezDiagramNoFeedback",NA
"47",1601664271435,2,"02/10/2020 20:44:31","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",3,"Diagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"SuezDiagramNoFeedback",NA
"48",1601664272757,2,"02/10/2020 20:44:32","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",4,"OwnDiagram","Zone1","continue_button",138278.52,NA,NA,"",NA,"SuezDiagramNoFeedback",NA
"49",1601664275245,2,"02/10/2020 20:44:35","BLIND",3417530,NA,"complete",NA,"5f7771cc500fed151d125bbc","computer","Desktop or Laptop","Windows 10","Chrome 85.0.4183.121","1536x864","1536x754","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",5,"JoL2","One","response_button_text",138278.52,NA,NA,"1",1,"SuezDiagramNoFeedback",NA
