"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"11",1604418882801,1,"03/11/2020 16:54:42","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604418886078,1,"03/11/2020 16:54:46","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604418886081,1,"03/11/2020 16:54:46","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",433445,NA,NA,"",NA,""
"2",1604418461115,1,"03/11/2020 16:47:41","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604418567540,1,"03/11/2020 16:49:27","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604418574346,1,"03/11/2020 16:49:34","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604418672594,1,"03/11/2020 16:51:12","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604418679574,1,"03/11/2020 16:51:19","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604418774299,1,"03/11/2020 16:52:54","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604418777049,1,"03/11/2020 16:52:57","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604418780315,1,"03/11/2020 16:53:00","BLIND",3903094,NA,"complete",NA,"5fa17b23b76ab21415cdba45","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1280x720","1280x610","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604099648476,1,"31/10/2020 00:14:08","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604099977118,1,"31/10/2020 00:19:37","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"0r9HqI",NA,"SportenFeedbackOnly"
"11",1604099977125,1,"31/10/2020 00:19:37","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604099980831,1,"31/10/2020 00:19:40","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604099980833,1,"31/10/2020 00:19:40","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",332357,NA,NA,"",NA,""
"2",1604099652449,1,"31/10/2020 00:14:12","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604099758768,1,"31/10/2020 00:15:58","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604099761933,1,"31/10/2020 00:16:01","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604099819632,1,"31/10/2020 00:16:59","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604099822169,1,"31/10/2020 00:17:02","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604099840213,1,"31/10/2020 00:17:20","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604099843386,1,"31/10/2020 00:17:23","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Four","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604099845496,1,"31/10/2020 00:17:25","BLIND",4264738,NA,"complete",NA,"5f9c9dae36d734170fd9af0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604073747171,1,"30/10/2020 17:02:27","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604073996311,1,"30/10/2020 17:06:36","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"CR",NA,"SportenFeedbackOnly"
"11",1604073996313,1,"30/10/2020 17:06:36","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604073998247,1,"30/10/2020 17:06:38","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604073998249,1,"30/10/2020 17:06:38","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",251078,NA,NA,"",NA,""
"2",1604073752545,1,"30/10/2020 17:02:32","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604073858838,1,"30/10/2020 17:04:18","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604073862177,1,"30/10/2020 17:04:22","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604073904845,1,"30/10/2020 17:05:04","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604073907315,1,"30/10/2020 17:05:07","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604073915678,1,"30/10/2020 17:05:15","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604073921202,1,"30/10/2020 17:05:21","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604073922319,1,"30/10/2020 17:05:22","BLIND",4693280,NA,"complete",NA,"5f9c38a335e32509a4ab4f0c","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x1007","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604138062841,1,"31/10/2020 10:54:22","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604138316899,1,"31/10/2020 10:58:36","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"fauNem",NA,"SportenFeedbackOnly"
"11",1604138316901,1,"31/10/2020 10:58:36","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604138319075,1,"31/10/2020 10:58:39","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604138319090,1,"31/10/2020 10:58:39","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",256249,NA,NA,"",NA,""
"2",1604138066440,1,"31/10/2020 10:54:26","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604138173872,1,"31/10/2020 10:56:13","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604138176490,1,"31/10/2020 10:56:16","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604138225295,1,"31/10/2020 10:57:05","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604138228197,1,"31/10/2020 10:57:08","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Two","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604138240244,1,"31/10/2020 10:57:20","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604138241280,1,"31/10/2020 10:57:21","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604138243364,1,"31/10/2020 10:57:23","BLIND",4860693,NA,"complete",NA,"5f9d33c93d44de23118b3af0","computer","Desktop or Laptop","Windows 10","Firefox 81.0","1920x1080","1920x938","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604080982767,1,"30/10/2020 19:03:02","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604081303223,1,"30/10/2020 19:08:23","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"iefNiGOD",NA,"SportenFeedbackOnly"
"11",1604081303225,1,"30/10/2020 19:08:23","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604081304844,1,"30/10/2020 19:08:24","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604081304848,1,"30/10/2020 19:08:24","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",322080,NA,NA,"",NA,""
"2",1604080985685,1,"30/10/2020 19:03:05","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604081092051,1,"30/10/2020 19:04:52","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604081146153,1,"30/10/2020 19:05:46","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604081201575,1,"30/10/2020 19:06:41","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604081204366,1,"30/10/2020 19:06:44","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604081211086,1,"30/10/2020 19:06:51","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604081213080,1,"30/10/2020 19:06:53","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604081215143,1,"30/10/2020 19:06:55","BLIND",5531252,NA,"complete",NA,"5f9c54ef801a250d5e7c691a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x625","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604744154776,1,"07/11/2020 11:15:54","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604744440838,1,"07/11/2020 11:20:40","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"we9OSXuUhs",NA,"SportenFeedbackOnly"
"11",1604744440840,1,"07/11/2020 11:20:40","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604744443309,1,"07/11/2020 11:20:43","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604744443324,1,"07/11/2020 11:20:43","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",288548,NA,NA,"",NA,""
"2",1604744162719,1,"07/11/2020 11:16:02","BLIND",6688089,NA,"complete",NA,"5fa672849326cb28d173277d","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
