"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display","Diagram_Box_Require_Response"
"37",1604235774185,1,"01/11/2020 14:02:54","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",6,"InstructieToets","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"SuezDiagramNoFeedback",NA
"38",1604235849791,1,"01/11/2020 14:04:09","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",7,"Test","buttonA","response_text_area",65626.4964771186,NA,NA,"OYBof",NA,"SuezDiagramNoFeedback",NA
"39",1604235849794,1,"01/11/2020 14:04:09","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",6,"1",7,"Test","buttonB","continue_button",65626.4964771186,NA,NA,"",NA,"SuezDiagramNoFeedback",NA
"4",1604235276067,1,"01/11/2020 13:54:36","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","DiagBox1","response_text_area",65626.4964771186,NA,NA,"0vWGz",NA,"SportenDiagramNoFeedback",NA
"40",1604235850944,1,"01/11/2020 14:04:10","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",5,"2",1,"ReadyForNext","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"41",1604235974649,1,"01/11/2020 14:06:14","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",1,"Text","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"MuziekDiagramNoFeedback",NA
"42",1604235975925,1,"01/11/2020 14:06:15","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",2,"JoL1","Three","response_button_text",65626.4964771186,NA,NA,"4",1,"MuziekDiagramNoFeedback",NA
"43",1604236059615,1,"01/11/2020 14:07:39","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",3,"Diagram","DiagBox1","response_text_area",65626.4964771186,NA,NA,"B4NqMqW",NA,"MuziekDiagramNoFeedback",NA
"44",1604236059620,1,"01/11/2020 14:07:39","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",3,"Diagram","DiagBox2","response_text_area",65626.4964771186,NA,NA,"wbEnlq",NA,"MuziekDiagramNoFeedback",NA
"45",1604236059620,1,"01/11/2020 14:07:39","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",3,"Diagram","DiagBox3","response_text_area",65626.4964771186,NA,NA,"cgsLCOkj",NA,"MuziekDiagramNoFeedback",NA
"46",1604236059620,1,"01/11/2020 14:07:39","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",3,"Diagram","DiagBox4","response_text_area",65626.4964771186,NA,NA,"u8h9mQ",NA,"MuziekDiagramNoFeedback",NA
"47",1604236059620,1,"01/11/2020 14:07:39","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",3,"Diagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"MuziekDiagramNoFeedback",NA
"48",1604236063023,1,"01/11/2020 14:07:43","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",4,"OwnDiagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"MuziekDiagramNoFeedback",NA
"49",1604236063966,1,"01/11/2020 14:07:43","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",5,"JoL2","Three","response_button_text",65626.4964771186,NA,NA,"4",1,"MuziekDiagramNoFeedback",NA
"5",1604235276071,1,"01/11/2020 13:54:36","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","DiagBox2","response_text_area",65626.4964771186,NA,NA,"fL",NA,"SportenDiagramNoFeedback",NA
"50",1604236064531,1,"01/11/2020 14:07:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",6,"InstructieToets","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"MuziekDiagramNoFeedback",NA
"51",1604236215751,1,"01/11/2020 14:10:15","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",7,"Test","buttonA","response_text_area",65626.4964771186,NA,NA,"nvGi",NA,"MuziekDiagramNoFeedback",NA
"52",1604236215761,1,"01/11/2020 14:10:15","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",10,"1",7,"Test","buttonB","continue_button",65626.4964771186,NA,NA,"",NA,"MuziekDiagramNoFeedback",NA
"53",1604236217069,1,"01/11/2020 14:10:17","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",7,"3",1,"ReadyForNext","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"54",1604236294497,1,"01/11/2020 14:11:34","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",1,"Text","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"BetonDiagramNoFeedback",NA
"55",1604236296225,1,"01/11/2020 14:11:36","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",2,"JoL1","Four","response_button_text",65626.4964771186,NA,NA,"4",1,"BetonDiagramNoFeedback",NA
"56",1604236364493,1,"01/11/2020 14:12:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",3,"Diagram","DiagBox2","response_text_area",65626.4964771186,NA,NA,"5ENXE",NA,"BetonDiagramNoFeedback",NA
"57",1604236364495,1,"01/11/2020 14:12:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",3,"Diagram","DiagBox3","response_text_area",65626.4964771186,NA,NA,"dh1Ecr",NA,"BetonDiagramNoFeedback",NA
"58",1604236364495,1,"01/11/2020 14:12:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",3,"Diagram","DiagBox4","response_text_area",65626.4964771186,NA,NA,"rUU",NA,"BetonDiagramNoFeedback",NA
"59",1604236364496,1,"01/11/2020 14:12:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",3,"Diagram","DiagBox1","response_text_area",65626.4964771186,NA,NA,"4Bg31iJutn",NA,"BetonDiagramNoFeedback",NA
"6",1604235276071,1,"01/11/2020 13:54:36","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","DiagBox3","response_text_area",65626.4964771186,NA,NA,"jwgbEPn7WC",NA,"SportenDiagramNoFeedback",NA
"60",1604236364496,1,"01/11/2020 14:12:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",3,"Diagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"BetonDiagramNoFeedback",NA
"61",1604236365872,1,"01/11/2020 14:12:45","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",4,"OwnDiagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"BetonDiagramNoFeedback",NA
"62",1604236366915,1,"01/11/2020 14:12:46","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",5,"JoL2","Four","response_button_text",65626.4964771186,NA,NA,"4",1,"BetonDiagramNoFeedback",NA
"63",1604236368144,1,"01/11/2020 14:12:48","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",6,"InstructieToets","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"BetonDiagramNoFeedback",NA
"64",1604236448254,1,"01/11/2020 14:14:08","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",7,"Test","buttonA","response_text_area",65626.4964771186,NA,NA,"E5fi1Nn2",NA,"BetonDiagramNoFeedback",NA
"65",1604236448258,1,"01/11/2020 14:14:08","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",4,"1",7,"Test","buttonB","continue_button",65626.4964771186,NA,NA,"",NA,"BetonDiagramNoFeedback",NA
"66",1604236451540,1,"01/11/2020 14:14:11","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",9,"4",1,"ReadyForNext","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"67",1604236554295,1,"01/11/2020 14:15:54","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",1,"Text","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"68",1604236555842,1,"01/11/2020 14:15:55","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",2,"JoL1","Three","response_button_text",65626.4964771186,NA,NA,"4",1,"GeldDiagramNoFeedback",NA
"69",1604236661237,1,"01/11/2020 14:17:41","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox2","response_text_area",65626.4964771186,NA,NA,"pLC",NA,"GeldDiagramNoFeedback",NA
"7",1604235276071,1,"01/11/2020 13:54:36","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","DiagBox4","response_text_area",65626.4964771186,NA,NA,"7xpQ6O2Zz",NA,"SportenDiagramNoFeedback",NA
"70",1604236661242,1,"01/11/2020 14:17:41","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox3","response_text_area",65626.4964771186,NA,NA,"Eocl",NA,"GeldDiagramNoFeedback",NA
"71",1604236661242,1,"01/11/2020 14:17:41","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox4","response_text_area",65626.4964771186,NA,NA,"nU",NA,"GeldDiagramNoFeedback",NA
"72",1604236661242,1,"01/11/2020 14:17:41","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","DiagBox1","response_text_area",65626.4964771186,NA,NA,"0RdQZLh",NA,"GeldDiagramNoFeedback",NA
"73",1604236661242,1,"01/11/2020 14:17:41","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",3,"Diagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"74",1604236662284,1,"01/11/2020 14:17:42","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",4,"OwnDiagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"75",1604236664465,1,"01/11/2020 14:17:44","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",5,"JoL2","Two","response_button_text",65626.4964771186,NA,NA,"4",1,"GeldDiagramNoFeedback",NA
"76",1604236665428,1,"01/11/2020 14:17:45","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",6,"InstructieToets","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"77",1604236771778,1,"01/11/2020 14:19:31","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",7,"Test","buttonA","response_text_area",65626.4964771186,NA,NA,"FbGiVI5vtX",NA,"GeldDiagramNoFeedback",NA
"78",1604236771782,1,"01/11/2020 14:19:31","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",12,"1",7,"Test","buttonB","continue_button",65626.4964771186,NA,NA,"",NA,"GeldDiagramNoFeedback",NA
"79",1604236772581,1,"01/11/2020 14:19:32","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",11,"5",1,"ReadyForNext","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"ReadyForNextTextScreen",NA
"8",1604235276071,1,"01/11/2020 13:54:36","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",3,"Diagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"80",1604236853292,1,"01/11/2020 14:20:53","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",1,"Text","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"81",1604236855400,1,"01/11/2020 14:20:55","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",2,"JoL1","Three","response_button_text",65626.4964771186,NA,NA,"4",1,"MetroDiagramNoFeedback",NA
"82",1604236908810,1,"01/11/2020 14:21:48","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox1","response_text_area",65626.4964771186,NA,NA,"cfuh0C4l",NA,"MetroDiagramNoFeedback",NA
"83",1604236908815,1,"01/11/2020 14:21:48","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox3","response_text_area",65626.4964771186,NA,NA,"gX2RqL5",NA,"MetroDiagramNoFeedback",NA
"84",1604236908815,1,"01/11/2020 14:21:48","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox4","response_text_area",65626.4964771186,NA,NA,"LgiHIPyZ",NA,"MetroDiagramNoFeedback",NA
"85",1604236908815,1,"01/11/2020 14:21:48","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","DiagBox2","response_text_area",65626.4964771186,NA,NA,"GWkC",NA,"MetroDiagramNoFeedback",NA
"86",1604236908816,1,"01/11/2020 14:21:48","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",3,"Diagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"87",1604236910234,1,"01/11/2020 14:21:50","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",4,"OwnDiagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"88",1604236911410,1,"01/11/2020 14:21:51","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",5,"JoL2","Two","response_button_text",65626.4964771186,NA,NA,"4",1,"MetroDiagramNoFeedback",NA
"89",1604236912186,1,"01/11/2020 14:21:52","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",6,"InstructieToets","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"9",1604235277625,1,"01/11/2020 13:54:37","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",4,"OwnDiagram","Zone1","continue_button",65626.4964771186,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"90",1604237001831,1,"01/11/2020 14:23:21","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",7,"Test","buttonA","response_text_area",65626.4964771186,NA,NA,"EDlAcTumF",NA,"MetroDiagramNoFeedback",NA
"91",1604237001835,1,"01/11/2020 14:23:21","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",2,"1",7,"Test","buttonB","continue_button",65626.4964771186,NA,NA,"",NA,"MetroDiagramNoFeedback",NA
"92",1604237001842,1,"01/11/2020 14:23:21","BLIND",2330287,NA,"complete",NA,"5f9eae9c8e66eb45735ff3b4","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x722","DiagramNoFeedback","DiagramNoFeedback","",NA,"END TASK",NA,"","","",1843582,NA,NA,"",NA,"",NA
"1",1604146288501,1,"31/10/2020 13:11:28","BLIND",2407233,NA,"complete",NA,"5f9d538f2225542556b705aa","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","DiagramNoFeedback","DiagramNoFeedback","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,"",NA
"10",1604146410164,1,"31/10/2020 13:13:30","BLIND",2407233,NA,"complete",NA,"5f9d538f2225542556b705aa","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",5,"JoL2","Three","response_button_text",65626.4964771186,NA,NA,"4",1,"SportenDiagramNoFeedback",NA
"11",1604146412202,1,"31/10/2020 13:13:32","BLIND",2407233,NA,"complete",NA,"5f9d538f2225542556b705aa","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",6,"InstructieToets","advancementZone","continue_button",65626.4964771186,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
"12",1604146481220,1,"31/10/2020 13:14:41","BLIND",2407233,NA,"complete",NA,"5f9d538f2225542556b705aa","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",7,"Test","buttonA","response_text_area",65626.4964771186,NA,NA,"j9GQeLtID",NA,"SportenDiagramNoFeedback",NA
"13",1604146481223,1,"31/10/2020 13:14:41","BLIND",2407233,NA,"complete",NA,"5f9d538f2225542556b705aa","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","DiagramNoFeedback","DiagramNoFeedback","DiagramNoFeedback",1,"1",7,"Test","buttonB","continue_button",65626.4964771186,NA,NA,"",NA,"SportenDiagramNoFeedback",NA
