"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"2",1604073082305,1,"30/10/2020 16:51:22","BLIND",7312962,NA,"complete",NA,"5f9c35de9e7c0a09591fc25e","computer","Desktop or Laptop","Windows 10","Firefox 82.0","2048x1152","2048x1010","DiagramFeedback","AliceDiagramFeedback","AliceDiagramFeedback",1,"1",1,"Screen 1","advancementZone","continue_button",NA,NA,NA,"",NA,"IntroAlice"
"3",1604073255665,1,"30/10/2020 16:54:15","BLIND",7312962,NA,"complete",NA,"5f9c35de9e7c0a09591fc25e","computer","Desktop or Laptop","Windows 10","Firefox 82.0","2048x1152","2048x1010","DiagramFeedback","AliceDiagramFeedback","AliceDiagramFeedback",2,"1",1,"Screen 2","content","content_video",NA,NA,NA,"",NA,"AliceDiagramFeedbackIntroVid"
"4",1604073259142,1,"30/10/2020 16:54:19","BLIND",7312962,NA,"complete",NA,"5f9c35de9e7c0a09591fc25e","computer","Desktop or Laptop","Windows 10","Firefox 82.0","2048x1152","2048x1010","DiagramFeedback","AliceDiagramFeedback","AliceDiagramFeedback",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",NA,NA,NA,"",NA,"AliceDiagramFeedbackIntroVid"
"5",1604073259152,1,"30/10/2020 16:54:19","BLIND",7312962,NA,"complete",NA,"5f9c35de9e7c0a09591fc25e","computer","Desktop or Laptop","Windows 10","Firefox 82.0","2048x1152","2048x1010","DiagramFeedback","AliceDiagramFeedback","",NA,"END TASK",NA,"","","","180732",NA,NA,"",NA,""
"1",1604076781326,1,"30/10/2020 17:53:01","BLIND",8060200,NA,"complete",NA,"5f9c4433801a250b0e1b744b","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","DiagramFeedback","AliceDiagramFeedback","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"2",1604076790668,1,"30/10/2020 17:53:10","BLIND",8060200,NA,"complete",NA,"5f9c4433801a250b0e1b744b","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","DiagramFeedback","AliceDiagramFeedback","AliceDiagramFeedback",1,"1",1,"Screen 1","advancementZone","continue_button",NA,NA,NA,"",NA,"IntroAlice"
"3",1604076800672,1,"30/10/2020 17:53:20","BLIND",8060200,NA,"complete",NA,"5f9c4433801a250b0e1b744b","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","DiagramFeedback","AliceDiagramFeedback","",NA,"",NA,"","","",NA,NA,NA,"A loading delay of more than 10s was detected.",NA,""
"4",1604076975189,1,"30/10/2020 17:56:15","BLIND",8060200,NA,"complete",NA,"5f9c4433801a250b0e1b744b","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","DiagramFeedback","AliceDiagramFeedback","AliceDiagramFeedback",2,"1",1,"Screen 2","content","content_video",NA,NA,NA,"",NA,"AliceDiagramFeedbackIntroVid"
"5",1604076978846,1,"30/10/2020 17:56:18","BLIND",8060200,NA,"complete",NA,"5f9c4433801a250b0e1b744b","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","DiagramFeedback","AliceDiagramFeedback","AliceDiagramFeedback",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",NA,NA,NA,"",NA,"AliceDiagramFeedbackIntroVid"
"6",1604076978851,1,"30/10/2020 17:56:18","BLIND",8060200,NA,"complete",NA,"5f9c4433801a250b0e1b744b","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1920x1080","1920x969","DiagramFeedback","AliceDiagramFeedback","",NA,"END TASK",NA,"","","","197525",NA,NA,"",NA,""
"END OF FILE",NA,NA,"","",NA,NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"",NA,""
"END OF FILE",NA,NA,"","",NA,NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","",NA,NA,"",NA,""
